ID,Name,District,Address,Contact,Homepage,Upvote,Main Entrance Access Road,Handicap Parking,Main Entrance Slope Way,Disabled Escalator,Disabled Toilet,Disabled Lodging Facility,Disabled Seat,Disabled Ticket Office,Service for the visually-impaired,Service for the hearing-impaired,Information Service,Wheelchair Rental
4,Northern Nonghyup &lt;Mart&gt;,Dobong-gu,"166 Haedung-ro, Dobong-gu, Seoul",02-900-2101,http://www.coopbank.co.kr/,0,Y,N,Y,N,N,N,N,N,N,N,N,N
1474,Happy Day Sauna,Gwangjin-gu,"38 Jayang-ro, Gwangjin-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
505,Jangan Police Box 2,Dongdaemun-gu,"100 Dapsimni-ro 69-gil, Dongdaemun-gu, Seoul",02-2212-8420,,0,Y,N,Y,N,N,N,Y,N,N,N,N,N
515,Buam Police Box,Nowon-gu,"277 Hangulbiseok-ro, Nowon-gu, Seoul",02-930-6119,,0,N,Y,Y,N,Y,N,Y,N,N,N,N,N
2105,Nonghyup Gwanak Agricultural Products Department Store,Gwanak-gu,"1369, Nambusunhwan-ro, Gwanak-gu, Seoul",02-852-3124,,1,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N
910,Logos Dental,Gangseo-gu,"426 Gonghang-daero, Gangseo-gu, Seoul",02-2602-2804,http://www.logosdent.co.kr/,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
399,Seogang District,Mapo-gu,"8, Dokmak-ro 22-gil, Mapo-gu, Seoul",02-334-4975,,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
361,Yonggang-dong Community Center,Mapo-gu,"14, Tojeong-ro 27-gil, Mapo-gu, Seoul",02-3153-6590,http://www.mapo.go.kr/CmsWeb/template/yonggang,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
5902,Daehak-ro Woori Theater,Jongno-gu,"1-145, Dongsung-dong, Jongno-gu, Seoul",,,0,N,N,Y,N,N,N,N,N,N,N,N,N
5908,Daehakro Arirang Small Theater,Jongno-gu,"1-153, Dongsung-dong, Jongno-gu, Seoul",,,0,N,N,N,N,N,N,N,N,N,N,N,N
2132,Hongik Hospital Main Building,Yangcheon-gu,"225 Mokdong-ro, Yangcheon-gu, Seoul",02-2693-5555,www.hih.or.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3136,Jangan Middle School,Jungnang-gu,"786 Dongil-ro, Jungnang-gu, Seoul",02-6930-3300,www.jangan70.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2444,Seoul Samsung School,Dongjak-gu,"19-4, Yangnyeong-ro 30-gil, Dongjak-gu, Seoul",02-823-7430,www.samsung.sc.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
1802,Daelim Peace Church,Yeongdeungpo-gu,"13, Daerim-ro 27ga-gil, Yeongdeungpo-gu, Seoul",,,2,Y,Y,Y,N,N,N,N,N,N,N,N,N
1828,Seogwang Church,Songpa-gu,"147 Munjeong-ro, Songpa-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
957,Olympic Orthopedic Clinic,Songpa-gu,"68, Jung-daero, Songpa-gu, Seoul",02-448-8817,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2741,"Seogwan-dong, Seoul Guui Elementary School",Gwangjin-gu,"49, Gwangnaru-ro 30-gil, Gwangjin-gu, Seoul",02-446-5507,www.guui.es.kr,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
976,Rafi Medingance Orthopedics,Gangnam-gu,"828 Nonhyeon-ro, Gangnam-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2220,Gangbuk Himchan Hospital,Dobong-gu,"446 Dobong-ro, Dobong-gu, Seoul",02-1577-9229,www.himchanhospital.com,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2325,Inaega Oriental Medicine Hospital (Wooshinhyang Oriental Medicine Hospital),Gangdong-gu,"15 Seongnae-ro 6-gil, Gangdong-gu, Seoul",02-477-9661,www.inega.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
579,Cheonho District,Gangdong-gu,"141 Gucheonmyeon-ro, Gangdong-gu, Seoul",02-478-0112,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
590,Sadang-dong District,Dongjak-gu,"35 Dongjak-daero 9-gil, Dongjak-gu, Seoul",02-521-0112,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1849,Seogwang Church,Eunpyeong-gu,"951 Tongil-ro, Eunpyeong-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1878,Seoul Church,Gangnam-gu,"7, Samseong-ro 51-gil, Gangnam-gu, Seoul",02-558-1106,www.seoulchurch.or.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2336,Saehanbit Hospital,Gangbuk-gu,"1002, Hancheon-ro, Gangbuk-gu, Seoul",02-1588-7651/02-907-7002,www.saehanvit.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2638,Seoul Yeoksam Elementary School,Gangnam-gu,"21, Gangnam-daero 66-gil, Gangnam-gu, Seoul",02-563-9168,www.yeoksam.es.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
173,Banpo 1-dong Community Center,Seocho-gu,"273, Sapyeong-daero, Seocho-gu, Seoul",02-2155-7591,http://www.seocho.go.kr/site/v6/index.jsp,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
1928,Yeeun Church,Gwanak-gu,"34, Euncheon-ro 39-gil, Gwanak-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
710,Seoul Munjeong-dong Post Office,Songpa-gu,"24, Jung-daero, Songpa-gu, Seoul",02-448-0205,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1998,Inae Church,Gwanak-gu,"21, Nangok-ro 35-gil, Gwanak-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
255,Nonhyeon 2-dong Community Service Center (Cultural Center),Gangnam-gu,"43-17 Hakdong-ro, Gangnam-gu, Seoul",02-3423-7520,http://www.namdong.go.kr/center/index.asp?dong_idx=53,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
723,Namyeongdong Post Office,Yongsan-gu,"6-1 Dutubbawi-ro, Yongsan-gu, Seoul",02-793-2005,,0,Y,Y,Y,N,Y,N,Y,N,N,N,N,N
1423,Jeongdong Theater,Jung-gu,"212 Toegye-ro, Jung-gu, Seoul",02-751-1500,http://www.jeongdong.or.kr/,0,Y,Y,N,N,N,N,Y,N,N,N,N,N
2046,Costco,Jungnang-gu,"336 Mangwoo-ro, Jungnang-gu, Seoul",02-439-1144,www.costco.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
264,Jung-gu Pil-dong Community Service Center,Jung-gu,"22, Jangchungdan-ro 8-gil, Jung-gu, Seoul",02-3396-6590,http://dong.junggu.seoul.kr/index.php?f_depcode=1004,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
289,Singil 6-dong Community Center,Yeongdeungpo-gu,"169 Daebangcheon-ro, Yeongdeungpo-gu, Seoul",02-2670-1329,http://www.ydp.go.kr/jumin/page.do?mCode=A025000000&path=jumin&dongNm=%BD%C5%B1%E66%B5%BF,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
754,Hwagok Post Office,Gangseo-gu,"55, Kachisan-ro, Gangseo-gu, Seoul",02-2602-0014,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
340,Ogeum-dong Community Center,Songpa-gu,"5, Jung-daero 25-gil, Songpa-gu, Seoul",02-2147-4270,http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC1600000000,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1540,Sacred Heart Convent Bara-dong,Yongsan-gu,"22, Hyochangwon-ro 16-gil, Yongsan-gu, Seoul",02-702-2910,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1551,Aerin Church,Jungnang-gu,"47, Sukseonongju-ro, Jungnang-gu, Seoul",02-976-2181,www.aerin.or.kr,0,Y,Y,N,N,N,N,N,N,N,N,N,N
1567,Eungam Church,Eunpyeong-gu,"12-1 Eungam-ro 16-gil, Eunpyeong-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
865,Eungam Children's Park Toilet,Eunpyeong-gu,"10, Eunpyeong-ro 11-gil, Eunpyeong-gu, Seoul",,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000001069,0,Y,N,N,N,Y,N,N,N,N,N,N,N
1497,Nine one six,Gangnam-gu,"310 Dosan-daero, Gangnam-gu, Seoul",,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
1568,Shinwol Cathedral,Yangcheon-gu,"20, Omok-ro 1-gil, Yangcheon-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
817,"Korea Etrium (National Pension Service, Yongsan Branch)",Yongsan-gu,"259 Hangang-daero, Yongsan-gu, Seoul",02-1355,http://www.nps.or.kr/jsppage/hqCenter/hq/jisa1.jsp?areaCd=111B&jisaCd=1128,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
821,Sangdo Tunnel,Dongjak-gu,"42 Sangdoro 34-gil, Dongjak-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
829,Sajik Park Public Toilet,Jongno-gu,"89, Sajik-ro, Jongno-gu, Seoul",,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
831,Gwangjang Market Public Toilet,Jongno-gu,"19, Jongro 32-gil, Jongno-gu, Seoul",02-2269-8855,www.광장시장.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
9,Samsung Digital Plaza,Guro-gu,"368, Gyeongin-ro, Guro-gu, Seoul",1588-3366,www.samsung.com/sec/support/digitalplaza/index_main.html,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
40,LG High Plaza,Seongdong-gu,"403 Ttukseom-ro, Seongdong-gu, Seoul",1544-7777,http://www.lge.co.kr/brand/bestshop/main/BrandMainCmd.laf?brand=BESTSHOP,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
410,Bonghwa District,Jungnang-gu,"177 Sinnae-ro, Jungnang-gu, Seoul",02-3423-0018,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
934,Gangdong Yonsei Internal Medicine,Gangdong-gu,"782 Olympic-ro, Gangdong-gu, Seoul",02-3426-7575,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
944,Pyeongang Oriental Clinic,Seocho-gu,"21, Seoun-ro 1-gil, Seocho-gu, Seoul",02-518-7777,http://www.wwdoctor.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
757,Wonnamdong Post Office,Jongno-gu,"160, Yulgok-ro, Jongno-gu, Seoul",02-742-8004,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1927,Donggwang Church,Dongjak-gu,"26 Seongdaero 1-gil, Dongjak-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1440,Megabox Sinchon,Seodaemun-gu,"30 Sinchonyeok-ro, Seodaemun-gu, Seoul",1544-0070,http://www.megabox.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
1600,Korea SGI,Dobong-gu,"161, Banghak-ro, Dobong-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
2121,Maria Hospital,Songpa-gu,"156 Songi-ro, Songpa-gu, Seoul",02-2152-6555,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
860,Children's Grand Park Back Gate Public Toilet,Gwangjin-gu,"216 Neungdong-ro, Gwangjin-gu, Seoul",,,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
1493,Daemyung Wedding Cultural Center,Dongdaemun-gu,"81, Gohyeol-ro, Dongdaemun-gu, Seoul",,,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
84,Cheongryong-dong Community Center,Gwanak-gu,"12-39, Cheongryong 9-gil, Gwanak-gu, Seoul",02-879-4381,http://gwanak.go.kr/servlets/rnl/gwanak/dong/user/service/ContentServlet?cmd=CONTENT&menu_no=000383&cp_post_code=7090,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
326,Bulgwang 1-dong Community Center,Eunpyeong-gu,"10 Jinheung-ro 15-gil, Eunpyeong-gu, Seoul",02-351-5032,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000002303,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
2063,Lotte Mart Songpa Branch,Songpa-gu,"80 Jung-daero, Songpa-gu, Seoul",02-2295-2500,www.lottemart.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2066,GS Super Shop,Nowon-gu,"471 Hangulbiseok-ro, Nowon-gu, Seoul",02-2091-0011,gssuper.gsretail.com/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
457,Opening Zone,Guro-gu,"5 Gaebong-ro 18-gil, Guro-gu, Seoul",,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
762,Sangil-dong Post Office,Gangdong-gu,"Sangil-ro, Gangdong-gu, Seoul",02-426-2505,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
117,Hongje 3-dong Community Center,Seodaemun-gu,"32, Segeomjeong-ro 4-gil, Seodaemun-gu, Seoul",02-330-8125,http://hj3-dong.sdm.go.kr/hj3-dong/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
120,Mok 2-dong Community Center,Yangcheon-gu,"120, Mokdongjungangbon-ro, Yangcheon-gu, Seoul",02-2620-3960,http://www.yangcheon.go.kr/dong/dong0002/dongCenter/main.do,0,Y,N,Y,N,N,N,N,N,N,N,N,N
730,Imun-dong Post Office,Dongdaemun-gu,"133, Imun-ro, Dongdaemun-gu, Seoul",02-965-2005,,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
477,Suyu 3-dong district,Gangbuk-gu,"1, Hancheon-ro 144-gil, Gangbuk-gu, Seoul",02-995-6471,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1882,Manlihyeon Church,Jung-gu,"111, Dongho-ro 11-gil, Jung-gu, Seoul",02-312-2231,www.mc4u.org,0,Y,N,Y,N,N,N,N,N,N,N,N,N
1887,Seongdong Baptist Church,Jungnang-gu,"130, Bongwoojae-ro, Jungnang-gu, Seoul",,,2,N,Y,N,N,N,N,N,N,N,N,N,N
11,All Super,Geumcheon-gu,"45, Siheung-daero 39-gil, Geumcheon-gu, Seoul",02-894-8777,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
414,Daelim 1-dong district,Yeongdeungpo-gu,"681 Siheung-daero, Yeongdeungpo-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1409,CGV Shinchon Art Leon,Seodaemun-gu,"129, Sinchon-ro, Seodaemun-gu, Seoul",1544-1122,http://www.cgv.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
745,Gocheok-dong Post Office,Guro-gu,"76, Jungang-ro, Guro-gu, Seoul",02-2615-1911,,1,Y,Y,Y,N,Y,N,N,N,N,N,N,N
44,Lotte My Super,Seongbuk-gu,"24 Gileum-ro 13-gil, Seongbuk-gu, Seoul",02-941-5610,http://www.lottesuper.co.kr,0,Y,N,Y,N,N,N,N,N,N,N,N,N
436,Yaksu District,Jung-gu,"248 Dasan-ro, Jung-gu, Seoul",02-2234-8112,,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
58,GS Super Mart,Gangseo-gu,"37, Grassland-ro, Gangseo-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
4138,Seoul Central Daycare Center,Dongjak-gu,"86-6, Guksabong-gil, Dongjak-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
531,Sangdo District,Dongjak-gu,"73, Jangseungbae-ro, Dongjak-gu, Seoul",02-822-1960,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1517,Full Gospel Church,Eunpyeong-gu,"25 Yeokmal-ro 8-gil, Eunpyeong-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
810,National Health Insurance Corporation Gangnam North Branch,Gangnam-gu,"7, Apgujeong-ro 38-gil, Gangnam-gu, Seoul",1577-1000,www.nhis.or.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
816,National Pension Service Dongdaemun Jungnang Branch,Dongdaemun-gu,"6, Wangsan-ro, Dongdaemun-gu, Seoul",02-1355,http://www.nps.or.kr/jsppage/hqCenter/hq/jisa1.jsp?areaCd=111A&jisaCd=1112,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
818,Yeongdeungpo-gu Facility Management Corporation,Yeongdeungpo-gu,"211 Yeouidaebang-ro, Yeongdeungpo-gu, Seoul",02-2650-1400,http://www.y-sisul.or.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1904,Pyeonggang Church,Jungnang-gu,"47-1 Sinnae-ro, Jungnang-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
320,Hapjeong-dong Community Center,Mapo-gu,"58, Donggyo-ro 8-gil, Mapo-gu, Seoul",02-3153-6770,http://www.mapo.go.kr/CmsWeb/template/hapjeong,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
417,Transportation Center,Jungnang-gu,"6, Gongneung-ro 2-ga-gil, Jungnang-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
431,Sajik-dong Security Center,Jongno-gu,"5, Sajik-ro 9-gil, Jongno-gu, Seoul",,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4944,Health Insurance Geumcheon Branch,Geumcheon-gu,"446 Siheung-daero, Geumcheon-gu, Seoul",1577-1000,http://www.nhic.or.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
318,Sanggye 5-dong Community Center,Nowon-gu,"434 Hangulbiseok-ro, Nowon-gu, Seoul",02-2116-2832,http://www.nowon.kr/dong/index.jsp?dong=1063,0,Y,Y,N,N,N,N,N,N,N,N,N,N
92,Samseong-dong Community Center,Gwanak-gu,"589, Hoam-ro, Gwanak-gu, Seoul",02-879-4771,http://www.gwanak.go.kr/servlets/rnl/gwanak/dong/user/service/ContentServlet?cmd=CONTENT&menu_no=000383&cp_post_code=7200,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1934,Seokchon-dong Church,Songpa-gu,"7 Garak-ro 11-gil, Songpa-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1895,Samil Church Education Center,Yongsan-gu,"304, Cheongpa-ro, Yongsan-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1897,Kumho Holiness Church,Seongdong-gu,"2, Jangteo-gil, Seongdong-gu, Seoul",02-2297-8954,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
1906,Big Tree Church (Banghwa Central Church),Gangseo-gu,"232, Geumnanghwa-ro, Gangseo-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2742,Jangwi Elementary School,Seongbuk-gu,"41, Jangwol-ro 8ga-gil, Seongbuk-gu, Seoul",02-942-1772,www.jangwicho.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
1768,Oryun Church,Gangdong-gu,"235, Gangdong-daero, Gangdong-gu, Seoul",02-485-4004,www.oryun.org/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1920,Hyewon Church (religious organization),Mapo-gu,"57-5, Tojeong-ro 31-gil, Mapo-gu, Seoul",02-701-1893,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
1926,Torch Church,Yangcheon-gu,"12, Omok-ro 52-gil, Yangcheon-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
663,Wolgye 2-dong Post Office,Nowon-gu,"317, Wolgye-ro, Nowon-gu, Seoul",02-990-2005,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1800,Green Tower,Dongdaemun-gu,"277 Wangsan-ro, Dongdaemun-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
1805,Sangam-dong Nazarene Church extension work,Mapo-gu,"24 Maebongsan-ro, Mapo-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
966,Kyung Hee Clinic,Dongjak-gu,"215 Sadang-ro, Dongjak-gu, Seoul",02-3476-5275,http://blog.naver.com/hurjun93,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
974,Open Postpartum Care Center,Seongbuk-gu,"33, Bogukmun-ro, Seongbuk-gu, Seoul",02-914-1448,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
977,Gwanak Dream Town Management Office,Gwanak-gu,"80 Seonghyeon-ro, Gwanak-gu, Seoul",02-3285-5302,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1501,Pilundong Catholic Cathedral,Jongno-gu,"9 Sajik-ro 8-gil, Jongno-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
1511,Yeongdeungpo Senior Citizen Center,Yeongdeungpo-gu,"25, Dangsan-ro 10-gil, Yeongdeungpo-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
335,Seongsu 2-ga 1-dong Community Center,Seongdong-gu,"385-19, Ttukseom-ro, Seongdong-gu, Seoul",02-2286-7461,http://sd.go.kr/sd/dong.do?mCode=12H000000000,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
376,Yeomni-dong Community Center,Mapo-gu,"14, Sungmun-gil, Mapo-gu, Seoul",02-3153-6650,http://www.mapo.go.kr/CmsWeb/template/yeomni,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
1631,Seongbuk Church,Gangbuk-gu,"1115, Hancheon-ro, Gangbuk-gu, Seoul",,,0,N,N,Y,N,N,N,N,N,N,N,N,N
1469,Bongeunsa Cultural Center,Gangnam-gu,"531 Bongeunsa-ro, Gangnam-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
890,Yeonseo Park Toilet,Eunpyeong-gu,"8-1, Yeonseo-ro 6-gil, Eunpyeong-gu, Seoul",,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000001069,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
2781,Seoul Yeongpoong Elementary School,Songpa-gu,"15, Ogeum-ro 57-gil, Songpa-gu, Seoul",02-407-2252,www.youngpung.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2786,Junghyeon Elementary School,Nowon-gu,"181, Seombat-ro, Nowon-gu, Seoul",02-979-8433,www.joonghyun.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2569,Eungam Elementary School,Eunpyeong-gu,"20, Gajwa-ro 6-gil, Eunpyeong-gu, Seoul",02-309-5555,www.eungam.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3182,Sangdo Middle School,Dongjak-gu,"72, Sadang-ro 2-ga-gil, Dongjak-gu, Seoul",02-580-8905,www.seoulsangdo.ms.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2153,Seoul Paik Hospital,Jung-gu,"35, Toegye-ro 46-gil, Jung-gu, Seoul",02-2270-0114,www.paik.ac.kr/new/seoul.asp,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2740,Yongdong Elementary School,Nowon-gu,"81-11 Hangulbiseok-ro 1-gil, Nowon-gu, Seoul",02-949-0025,www.yongdong.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3170,Shinsu Middle School,Mapo-gu,"49, Sinsu-ro, Mapo-gu, Seoul",070-8668-2212,www.sinsu.ms.kr,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
3099,Deungchon Middle School,Gangseo-gu,"484-12, Gonghang-daero, Gangseo-gu, Seoul",02-2653-0392,www.deungchon.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2275,ID Hospital,Gangnam-gu,"148 Apgujeong-ro, Gangnam-gu, Seoul",02-547-0050,www.idhospital.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2974,Seoshin Elementary School,Eunpyeong-gu,"150 Eunpyeong Tunnel-ro, Eunpyeong-gu, Seoul",02-3152-0702,www.susin.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3126,Soongsil Middle School,Eunpyeong-gu,"6, Eunpyeong Tunnel-ro 7-gil, Eunpyeong-gu, Seoul",02-373-7641,www.soongsilm.net,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
1843,Myungil Holiness Church,Gangdong-gu,"33-11 Godeok-ro 38-gil, Gangdong-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
718,Segeomjeong Post Office,Jongno-gu,"258, Segeomjeong-ro, Jongno-gu, Seoul",02-379-0141,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
77,Guuije 2-dong Community Center,Gwangjin-gu,"55, Cheonho-daero 136-gil, Gwangjin-gu, Seoul",02-450-1507,http://www.gwangjin.go.kr/office/index.jsp?dongId=07,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1833,Hannam Church,Yeongdeungpo-gu,"182, Yangsan-ro, Yeongdeungpo-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
404,Macheon District,Songpa-gu,"8, Macheon-ro 41-gil, Songpa-gu, Seoul",02-400-0112,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
197,Hyochang-dong Community Center,Yongsan-gu,"161, Hyochangwon-ro, Yongsan-gu, Seoul",02-2199-8520,http://www.yongsan.go.kr/site/dc/index2.jsp?sitecdv=S0000461,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
635,Daejodong Post Office,Eunpyeong-gu,"20, Tongil-ro 71-gil, Eunpyeong-gu, Seoul",02-353-2005,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3063,Shinseo Middle School,Yangcheon-gu,"206 Jungang-ro, Yangcheon-gu, Seoul",02-2654-8011,www.sinseo.ms.kr,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
2837,Gileum Elementary School,Seongbuk-gu,"142 Gileum-ro, Seongbuk-gu, Seoul",02-818-9983,www.gireum.es.kr/,0,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N
3082,Garak Middle School,Songpa-gu,"45, Songi-ro, Songpa-gu, Seoul",02-2143-3101,www.karak.ms.kr,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
3107,Yongmun Middle School,Seongbuk-gu,"46, Inchon-ro 17ga-gil, Seongbuk-gu, Seoul",02-928-3871,www.ymoon.ms.kr,0,N,Y,N,N,N,N,N,N,N,N,N,N
2863,Seoul Hyoje Elementary School,Jongno-gu,"12 Daehak-ro, Jongno-gu, Seoul",02-762-4279,www.hyoje.es.kr/,0,N,N,Y,Y,Y,Y,N,N,N,N,N,N
2766,Seoul Yunjung Elementary School,Yeongdeungpo-gu,"14, Yeouinaru-ro 2-gil, Yeongdeungpo-gu, Seoul",02-782-2042,www.yunjung.es.kr/,0,Y,Y,N,N,Y,N,N,N,N,N,N,N
2769,Jungheung Elementary School,Jungnang-gu,"82, Bonghwasan-ro, Jungnang-gu, Seoul",02-495-2912,www.jung-heung.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2239,Jungnang Prime Hospital,Jungnang-gu,"76, Gongneung-ro, Jungnang-gu, Seoul",02-975-7500,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2773,Yangmyeong Elementary School,Yangcheon-gu,"204 Jungang-ro, Yangcheon-gu, Seoul",02-2646-1598,www.yangmyung.es.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
